,id
4856,24258
4857,24258
4858,24258
4859,24258
4860,24258
4861,17641
4862,17641
4863,17641
4864,17641
4865,17641
4866,17641
4867,17641
4868,17641
4869,17641
4870,17641
4871,17641
4872,17641
4873,17641
4874,14751
4875,14751
4876,14751
4877,14751
4878,14751
4879,9746
4880,9746
4881,9746
4882,9746
4883,9746
4884,9746
4885,9746
4886,9746
4887,9746
4888,9746
4889,9746
4890,9746
4891,9746
4892,9746
4893,9746
4894,9746
4895,9746
4896,9746
4897,9746
4898,23587
4899,23587
4900,23587
4901,23587
4902,23587
4903,23587
4904,23587
4905,23587
4906,23587
4907,23587
4908,21117
4909,21117
4910,23691
4911,23691
4912,23691
4913,23691
4914,25708
4915,25708
4916,25708
4917,25708
4918,25708
4919,25708
4920,25708
4921,25708
4922,42434
4923,42434
4924,42434
4925,42434
4926,42434
4927,42434
4928,42434
4929,22331
4930,22331
4931,22331
4932,22331
4933,22331
4934,22331
4935,22331
4936,17954
4937,17954
4938,17954
4939,17954
4940,17954
4941,17954
4942,17954
4943,17954
4944,17954
4945,32004
4946,32004
4947,32004
4948,32004
4949,32004
4950,32004
4951,32004
4952,32004
4953,32004
4954,32004
4955,32004
4956,32004
4957,26608
4958,26608
4959,26608
4960,26608
4961,26608
4962,26608
4963,26608
4964,26608
4965,26608
4966,26608
4967,26608
4968,26608
4969,26608
4970,26608
4971,26608
4972,26608
4973,26608
4974,26608
4975,40994
4976,40994
4977,40994
4978,40994
4979,40994
4980,40994
4981,40994
4982,40994
4983,40994
4984,40994
4985,40994
4986,40994
4987,40994
4988,12615
4989,12615
4990,12615
4991,12615
4992,12615
4993,12615
4994,12615
4995,12615
4996,12615
4997,12615
4998,12615
4999,12615
5000,12615
5001,12615
5002,21814
5003,21814
5004,21814
5005,21814
5006,21814
5007,21814
5008,25765
5009,25765
5010,25765
5011,25765
5012,25765
5013,25765
5014,25765
5015,20225
5016,20225
5017,20225
5018,20225
5019,20225
5020,20225
5021,20225
5022,20225
5023,20225
5024,20225
5025,20225
5026,20225
5027,20225
5028,20225
5029,12661
5030,12661
5031,12661
5032,12661
5033,12661
5034,12661
5035,12661
5036,12661
5037,32378
5038,32378
5039,32378
5040,32378
5041,32378
5042,32378
5043,32378
5044,32378
5045,46422
5046,46422
5047,46422
5048,46422
5049,46422
5050,46422
5051,46422
5052,46422
5053,46422
5054,20972
5055,20972
5056,20972
5057,20972
5058,20972
5059,20972
5060,20972
5061,20972
5062,20972
5063,20972
5064,20972
5065,20972
5066,20972
5067,20972
5068,20972
5069,20972
5070,20972
5071,20972
5072,20972
5073,20972
5074,20972
5075,20972
5076,20972
5077,20972
5078,20972
5079,20972
5080,20972
5081,20972
5082,11056
5083,11056
5084,11056
5085,11056
5086,11056
5087,11056
5088,11056
5089,11056
5090,23363
5091,23363
5092,23363
5093,23363
5094,23363
5095,23363
5096,23363
5097,23363
5098,27744
5099,27744
5100,27744
5101,27744
5102,27744
5103,38161
5104,38161
5105,38161
5106,38161
5107,38161
5108,38161
5109,38161
5110,38161
5111,38161
5112,38161
5113,23934
5114,23934
5115,23934
5116,23934
5117,23934
5118,23934
5119,23934
5120,23934
5121,23934
5122,23934
5123,23934
5124,23934
5125,23934
5126,23934
5127,23934
5128,23934
5129,23934
5130,23934
5131,23934
5132,23934
5133,23934
5134,23934
5135,23934
5136,23934
5137,23934
5138,23934
5139,14889
5140,14889
5141,27311
5142,27311
5143,44680
5144,44680
5145,44680
5146,44680
5147,44680
5148,44680
5149,44680
5150,44680
5151,44680
5152,44680
5153,44680
5154,44680
5155,44680
5156,44680
5157,44680
5158,28885
5159,28885
5160,28885
5161,28885
5162,28885
5163,28885
5164,28885
5165,28885
5166,46760
5167,46760
5168,46760
5169,46760
5170,46760
5171,46760
5172,46760
5173,46760
5174,46760
5175,46760
5176,46760
5177,46760
5178,46760
5179,46760
5180,46760
5181,46760
5182,46760
5183,46760
5184,46760
5185,46760
5186,46760
5187,46760
5188,46760
5189,46760
5190,46760
5191,667
5192,667
5193,667
5194,667
5195,667
5196,667
5197,667
5198,667
5199,667
5200,667
5201,667
5202,667
5203,667
5204,667
5205,667
5206,667
5207,667
5208,667
5209,667
5210,667
5211,667
5212,667
5213,667
5214,667
5215,667
5216,667
5217,667
5218,667
5219,667
5220,667
5221,667
5222,667
5223,48661
5224,48661
5225,48661
5226,48661
5227,48661
5228,48661
5229,48661
5230,20326
5231,20326
5232,20326
5233,20326
5234,20326
5235,20326
5236,20326
5237,20326
5238,20326
5239,20326
5240,20326
5241,20326
5242,20326
5243,20326
5244,20326
5245,20326
5246,20326
5247,20326
5248,20326
5249,20326
5250,20326
5251,20326
5252,20326
5253,20326
5254,20326
5255,20326
5256,38146
5257,38146
5258,38146
5259,38146
5260,38146
5261,38146
5262,38146
5263,38146
5264,38146
5265,44055
5266,44055
5267,44055
5268,44055
5269,44055
5270,44055
5271,41731
5272,41731
5273,41731
5274,41731
5275,41731
5276,41731
5277,41731
5278,41731
5279,41731
5280,41731
5281,41731
5282,26873
5283,26873
5284,26873
5285,26873
5286,28142
5287,28142
5288,28142
5289,28142
5290,28142
5291,28142
5292,28142
5293,28142
5294,28142
5295,28142
5296,28142
5297,28142
5298,28142
5299,28142
5300,39427
5301,39427
5302,39427
5303,39427
5304,39427
5305,39427
5306,39427
5307,39427
5308,39427
5309,38799
5310,38799
5311,38799
5312,38799
5313,38799
5314,38799
5315,38799
5316,38799
5317,38799
5318,38799
5319,38799
5320,38799
5321,38799
5322,38799
5323,38799
5324,17457
5325,17457
5326,17457
5327,17457
5328,17457
5329,17457
5330,17457
5331,17457
5332,22712
5333,46392
5334,46392
5335,46392
5336,46392
5337,46392
5338,46392
5339,46392
5340,46392
5341,46392
5342,46392
5343,46392
5344,46392
5345,46392
5346,38692
5347,38692
5348,38692
5349,38692
5350,38692
5351,38692
5352,38692
5353,2078
5354,2078
5355,2078
5356,2078
5357,2078
5358,2078
5359,2078
5360,2078
5361,2078
5362,2078
5363,2078
5364,2078
5365,2078
5366,2078
5367,2078
5368,2078
5369,2078
5370,2078
5371,2078
5372,2078
5373,2078
5374,48338
5375,48338
5376,48338
5377,48338
5378,48338
5379,48338
5380,48338
5381,48338
5382,48338
5383,48338
5384,48338
5385,48338
5386,48338
5387,48338
5388,48338
5389,48338
5390,48338
5391,48445
5392,48445
5393,48445
5394,48445
5395,48445
5396,48445
5397,48445
5398,8005
5399,8005
5400,8005
5401,8005
5402,8414
5403,8414
5404,8414
5405,35347
5406,35347
5407,35347
5408,35347
5409,23632
5410,23632
5411,23632
5412,23632
5413,23632
5414,23632
5415,23632
5416,23632
5417,44290
5418,44290
5419,44290
5420,44290
5421,44290
5422,1858
5423,1858
5424,1858
5425,1858
5426,1858
5427,1858
5428,1858
5429,1858
5430,1858
5431,1858
5432,1858
5433,1858
5434,1858
5435,1858
5436,1858
5437,1858
5438,1858
5439,1858
5440,1858
5441,1858
5442,1858
5443,14635
5444,14635
5445,14635
5446,14635
5447,14635
5448,14635
5449,14635
5450,14635
5451,14635
5452,14635
5453,14635
5454,14635
5455,14635
5456,14635
5457,14635
5458,14635
5459,14635
5460,14635
5461,14635
5462,14635
5463,14635
5464,14635
5465,14635
5466,6552
5467,6552
5468,6552
5469,39915
5470,39915
5471,39915
5472,39915
5473,28841
5474,28841
5475,28841
5476,28841
5477,28841
5478,28841
5479,28841
5480,28841
5481,28841
5482,28841
5483,28841
5484,28841
5485,6746
5486,6746
5487,6746
5488,6746
5489,6746
5490,6746
5491,6746
5492,6746
5493,18876
5494,18876
5495,18876
5496,18876
5497,18876
5498,18876
5499,18876
5500,18876
5501,18876
5502,26104
5503,26104
5504,26104
5505,26104
5506,26104
5507,26104
5508,26104
5509,26104
5510,26104
5511,26104
5512,26104
5513,26104
5514,26104
5515,26104
5516,26104
5517,26104
5518,26104
5519,26104
5520,26104
5521,21054
5522,21054
5523,21054
5524,21054
5525,21054
5526,21054
5527,21054
5528,21054
5529,21054
5530,36954
5531,36954
5532,36954
5533,36954
5534,36954
5535,36954
5536,36954
5537,36954
5538,36954
5539,25226
5540,25226
5541,25226
5542,25226
5543,25226
5544,25226
5545,25226
5546,25226
5547,25226
5548,25226
5549,25226
5550,25226
5551,25226
5552,25226
5553,25226
5554,44605
5555,44605
5556,44605
5557,44605
5558,44605
5559,44605
5560,44605
5561,44605
5562,44605
5563,44605
5564,44605
5565,26781
5566,26781
5567,26781
5568,26781
5569,26781
5570,26781
5571,26781
5572,48150
5573,48150
5574,48150
5575,48150
5576,48150
5577,48150
5578,19423
5579,19423
5580,19423
5581,19423
5582,19423
5583,19423
5584,19423
5585,19423
5586,19423
5587,19423
5588,9227
5589,9227
5590,9227
5591,9227
5592,9227
5593,9227
5594,9227
5595,9227
5596,9227
5597,9227
5598,9227
5599,9227
5600,21621
5601,21621
5602,21621
5603,21621
5604,21621
5605,21621
5606,21621
5607,21621
5608,21621
5609,21621
5610,21621
5611,21621
5612,21621
5613,21621
5614,21621
5615,21621
5616,21621
5617,21621
5618,21621
5619,21621
5620,21621
5621,21621
5622,21621
5623,21621
5624,21621
5625,21621
5626,21621
5627,44388
5628,44388
5629,44388
5630,44388
5631,44388
5632,44388
5633,44388
5634,44388
5635,44388
5636,44388
5637,16405
5638,16405
5639,16405
5640,16405
5641,16405
5642,39726
5643,39726
5644,39726
5645,39726
5646,39726
5647,10773
5648,10773
5649,10773
5650,10773
5651,10773
5652,10773
5653,10773
5654,10773
5655,36315
5656,36315
5657,36315
5658,9923
5659,9923
5660,9923
5661,9923
5662,9923
5663,9923
5664,9923
5665,9923
5666,9923
5667,23280
5668,23280
5669,24435
5670,24435
5671,24435
5672,24435
5673,24435
5674,24435
5675,24435
5676,24435
5677,24435
5678,26530
5679,26530
5680,26530
5681,26530
5682,26530
5683,26530
5684,26530
5685,26530
5686,26530
5687,26530
5688,26530
5689,26530
5690,26530
5691,26530
5692,26530
5693,26530
5694,26530
5695,26530
5696,26530
5697,26530
5698,49379
5699,49379
5700,49379
5701,49379
5702,49379
5703,49379
5704,49379
5705,42540
5706,42540
5707,42540
5708,42540
5709,42540
5710,42540
5711,9942
5712,9942
5713,9942
5714,9942
5715,39945
5716,39945
5717,39945
5718,39945
5719,39945
5720,39945
5721,39945
5722,39945
5723,39945
5724,39945
5725,39945
5726,2288
5727,2288
5728,2288
5729,2288
5730,2288
5731,2288
5732,2288
5733,2288
5734,2288
5735,46927
5736,46927
5737,46927
5738,46927
5739,46927
5740,46927
5741,46927
5742,46927
5743,46927
5744,46927
5745,43228
5746,43228
5747,43228
5748,43228
5749,43228
5750,43228
5751,32856
5752,32856
5753,32856
5754,32856
5755,32856
5756,32856
5757,32856
5758,32856
5759,32856
5760,32856
5761,32856
5762,32856
5763,32856
5764,9456
5765,9456
5766,9456
5767,9456
5768,9456
5769,9456
5770,9456
5771,9456
5772,9456
5773,9456
5774,9456
5775,9456
5776,9456
5777,9456
5778,9456
5779,9456
5780,9456
5781,9456
5782,9456
5783,9456
5784,9456
5785,9456
5786,9456
5787,22075
5788,22075
5789,22075
5790,22075
5791,22075
5792,22075
5793,22075
5794,45058
5795,45058
5796,45058
5797,45058
5798,45058
5799,45058
5800,7240
5801,7240
5802,7240
5803,7240
5804,30171
5805,30171
5806,30171
5807,30171
5808,30171
5809,30171
5810,30171
5811,30171
5812,30171
5813,31477
5814,31477
5815,31477
5816,31477
5817,31477
5818,47593
5819,47593
5820,46042
5821,46042
5822,46042
5823,46042
5824,46042
5825,46042
5826,46042
5827,46042
5828,46042
5829,46042
5830,46042
5831,46042
5832,46042
5833,46042
5834,46042
5835,47199
5836,47199
5837,47199
5838,47199
5839,47199
5840,47199
5841,47199
5842,47199
5843,47199
5844,47199
5845,47199
5846,47199
5847,47199
5848,32452
5849,32452
5850,32452
5851,32452
5852,32452
5853,32452
5854,7609
5855,7609
5856,7609
5857,7609
5858,7609
5859,7609
5860,36504
5861,36504
5862,36504
5863,36504
5864,36504
5865,36504
5866,9245
5867,9245
5868,9245
5869,9245
5870,9245
5871,9245
5872,9245
5873,9245
5874,9245
5875,9245
5876,35779
5877,35779
5878,35779
5879,35779
5880,35779
5881,35779
5882,35779
5883,35779
5884,35779
5885,35779
5886,23348
5887,23348
5888,23348
5889,23348
5890,23348
5891,23348
5892,23348
5893,43043
5894,43043
5895,43043
5896,43043
5897,43043
5898,43043
5899,43043
5900,43043
5901,43043
5902,43043
5903,43043
5904,43043
5905,43043
5906,13733
5907,13733
5908,26093
5909,26093
5910,26093
5911,26093
5912,26093
5913,26093
5914,26093
5915,26093
5916,26093
5917,26093
5918,26093
5919,26093
5920,26093
5921,26093
5922,26093
5923,26093
5924,26093
5925,26093
5926,26093
5927,26093
5928,26093
5929,26093
5930,26093
5931,26093
5932,10107
5933,10107
5934,10107
5935,10107
5936,10107
5937,10107
5938,10107
5939,10107
5940,10107
5941,10107
5942,10107
5943,10107
5944,10107
5945,10107
5946,36967
5947,36967
5948,36967
5949,36967
5950,36967
5951,36967
5952,36967
5953,36967
5954,36967
5955,36967
5956,36967
5957,36967
5958,33081
5959,33081
5960,33081
5961,33081
5962,33081
5963,33081
5964,33081
5965,40169
5966,40169
5967,40169
5968,40169
5969,40169
5970,40169
5971,40169
5972,40169
5973,40169
5974,6439
5975,6439
5976,6439
5977,6439
5978,6439
5979,6439
5980,6439
5981,6439
5982,6439
5983,6439
5984,6439
5985,6439
5986,6439
5987,6439
5988,6439
5989,6439
5990,6439
5991,6439
5992,6439
5993,6439
5994,6439
5995,6439
5996,6439
5997,6439
5998,6439
5999,6439
6000,6439
6001,6439
6002,6439
6003,32291
6004,32291
6005,32291
6006,32291
6007,32291
6008,42760
6009,42760
6010,42760
6011,42760
6012,42760
6013,32495
6014,32495
6015,32495
6016,32495
6017,32495
6018,32495
6019,32495
6020,32495
6021,32495
6022,32495
6023,32495
6024,32495
6025,32495
6026,32495
6027,32495
6028,32495
6029,6458
6030,6458
6031,6458
6032,6458
6033,6458
6034,6458
6035,6458
6036,6458
6037,6458
6038,6458
6039,6458
6040,4181
6041,4181
6042,4181
6043,4181
6044,4181
6045,4181
6046,4181
6047,4181
6048,4181
6049,4181
6050,20566
6051,20566
6052,20566
6053,20566
6054,20566
6055,20566
6056,20566
6057,20566
6058,20566
6059,20566
6060,20566
6061,20566
6062,20566
6063,20566
6064,20566
6065,7359
6066,7359
6067,7359
6068,7359
6069,7359
6070,7359
6071,7359
6072,7359
6073,7359
6074,7359
6075,7359
6076,7359
6077,7359
6078,7359
6079,7359
6080,7359
6081,7359
6082,7359
6083,7359
6084,7359
6085,7359
6086,7359
6087,7359
6088,43647
6089,43647
6090,43647
6091,43647
6092,43647
6093,43647
6094,43647
6095,43647
6096,1826
6097,1826
6098,1826
6099,1826
6100,1826
6101,1826
6102,1826
6103,1826
6104,1826
6105,1826
6106,1826
6107,1826
6108,1826
6109,1826
6110,1826
6111,1826
6112,1826
6113,40698
6114,40698
6115,40698
6116,40698
6117,40698
6118,40698
6119,40698
6120,40698
6121,40698
6122,40698
6123,43149
6124,43149
6125,43149
6126,43149
6127,43149
6128,43149
6129,43149
6130,43149
6131,43149
6132,43149
6133,43149
6134,43149
6135,48258
6136,48258
6137,48258
6138,48258
6139,48258
6140,48258
6141,48258
6142,48258
6143,48258
6144,48258
6145,48258
6146,48258
6147,48258
6148,48258
6149,48258
6150,48258
6151,48258
6152,48258
6153,48258
6154,48258
6155,48258
6156,48258
6157,48258
6158,48258
6159,48258
6160,48258
6161,48258
6162,45290
6163,45290
6164,45290
6165,45290
6166,45290
6167,45290
6168,45290
6169,45290
6170,45290
6171,45290
6172,45290
6173,45290
6174,6659
6175,6659
6176,6659
6177,6659
6178,6659
6179,6659
6180,25863
6181,25863
6182,25863
6183,25863
6184,13001
6185,13001
6186,13001
6187,13001
6188,13001
6189,13001
6190,13001
6191,13001
6192,13001
6193,13001
6194,13001
6195,13001
6196,13001
6197,13001
6198,13001
6199,27903
6200,27903
6201,27903
6202,27903
6203,27903
6204,27903
6205,27903
6206,27903
6207,27903
6208,27903
6209,27903
6210,48873
6211,48873
6212,48873
6213,48873
6214,48873
6215,48873
6216,48873
6217,48873
6218,48873
6219,48873
6220,15043
6221,15043
6222,15043
6223,15043
6224,15043
6225,15043
6226,15043
6227,15043
6228,48416
6229,48416
6230,48416
6231,48416
6232,48416
6233,48416
6234,48416
6235,48416
6236,48416
6237,48416
6238,48416
6239,48416
6240,48416
6241,48416
6242,48416
6243,48416
6244,48416
6245,11972
6246,11972
6247,11972
6248,11972
6249,11972
6250,11972
6251,11972
6252,11972
6253,11972
6254,36491
6255,36491
6256,36491
6257,36491
6258,36491
6259,36491
6260,611
6261,611
6262,611
6263,611
6264,611
6265,611
6266,611
6267,611
6268,611
6269,611
6270,611
6271,611
6272,611
6273,611
6274,611
6275,611
6276,611
6277,611
6278,611
6279,611
6280,36791
6281,36791
6282,36791
6283,36791
6284,36791
6285,36791
6286,36791
6287,36791
6288,8488
6289,8488
6290,8488
6291,26604
6292,26604
6293,26604
6294,26604
6295,26604
6296,7005
6297,7005
6298,7005
6299,7005
6300,7005
6301,7005
6302,7005
6303,7005
6304,7005
6305,7005
6306,7005
6307,7005
6308,7005
6309,7005
6310,7005
6311,7005
6312,7005
6313,7005
6314,7005
6315,7005
6316,7005
6317,7005
6318,7005
6319,7005
6320,7005
6321,7005
6322,7005
6323,7005
6324,7005
6325,7005
6326,7005
6327,7005
6328,7005
6329,7005
6330,7005
6331,7005
6332,7005
6333,7005
6334,7005
6335,7005
6336,7005
6337,7005
6338,7005
6339,7005
6340,8339
6341,8339
6342,8339
6343,8339
6344,8339
6345,8339
6346,8339
6347,8339
6348,8339
6349,8339
6350,8339
6351,8339
6352,8339
6353,40673
6354,40673
6355,7345
6356,7345
6357,7345
6358,7345
6359,919
6360,919
6361,919
6362,919
6363,4887
6364,4887
6365,4887
6366,4887
6367,4887
6368,4887
6369,4887
6370,4887
6371,4887
6372,4887
6373,4887
6374,4887
6375,4887
6376,4887
6377,4887
6378,13
6379,13
6380,13
6381,13
6382,13
6383,20427
6384,20427
6385,20427
6386,20427
6387,27131
6388,27131
6389,27131
6390,27131
6391,27131
6392,27131
6393,27131
6394,14459
6395,14459
6396,14459
6397,14459
6398,14459
6399,47495
6400,47495
6401,47495
6402,47495
6403,47495
6404,47495
6405,47495
6406,47495
6407,47495
6408,48107
6409,48107
6410,48107
6411,48107
6412,48107
6413,48107
6414,48107
6415,48107
6416,48107
6417,48107
6418,48107
6419,48107
6420,10179
6421,10179
6422,10179
6423,10179
6424,10179
6425,10179
6426,10179
6427,10179
6428,10179
6429,10179
6430,10179
6431,10179
6432,10179
6433,10179
6434,10179
6435,10179
6436,10179
6437,10179
6438,10179
6439,24630
6440,24630
6441,24630
6442,24630
6443,24630
6444,24630
6445,24630
6446,24630
6447,24630
6448,24630
6449,24630
6450,24630
6451,24630
6452,24630
6453,24630
6454,24630
6455,39940
6456,39940
6457,39940
6458,39940
6459,39940
6460,39940
6461,39940
6462,39940
6463,39940
6464,39940
6465,9460
6466,9460
6467,9460
6468,9460
6469,9460
6470,9460
6471,9460
6472,49698
6473,49698
6474,49698
6475,49698
6476,49698
6477,49698
6478,49698
6479,49698
6480,11224
6481,11224
6482,11224
6483,11224
6484,11224
6485,11224
6486,11224
6487,11224
6488,11224
6489,11224
6490,11224
6491,19778
6492,19778
6493,19778
6494,19778
6495,19778
6496,19778
6497,19778
6498,19778
6499,19778
6500,19778
6501,19778
6502,19778
6503,19778
6504,19778
6505,19778
6506,41256
6507,41256
6508,41256
6509,41256
6510,41256
6511,41256
6512,41256
6513,41256
6514,41256
6515,41256
6516,41256
6517,41256
6518,41256
6519,41256
6520,41256
6521,41256
6522,41256
6523,41256
6524,41256
6525,20473
6526,20473
6527,20473
6528,20473
6529,20473
6530,20473
6531,18430
6532,18430
6533,18430
6534,18430
6535,18430
6536,36409
6537,36409
6538,36409
6539,36409
6540,36409
6541,36409
6542,40273
6543,40273
6544,40273
6545,40273
6546,40273
6547,40273
6548,40273
6549,40867
6550,40867
6551,40867
6552,40867
6553,40867
6554,40867
6555,40867
6556,40867
6557,14367
6558,14367
6559,14367
6560,14367
6561,14367
6562,14367
6563,14367
6564,31011
6565,31011
6566,31011
6567,31011
6568,31011
6569,31011
6570,31011
6571,31011
6572,31011
6573,31011
6574,31011
6575,31011
6576,31011
6577,31011
6578,31011
6579,12984
6580,12984
6581,12984
6582,12984
6583,12984
6584,12984
6585,12984
6586,12984
6587,12984
6588,12984
6589,12984
6590,12984
6591,12984
6592,12984
6593,12984
6594,12984
6595,12984
6596,12984
6597,12984
6598,12984
6599,12984
6600,12984
6601,12984
6602,12984
6603,24471
6604,24471
6605,24471
6606,24471
6607,24471
6608,24471
6609,24471
6610,24471
6611,24471
6612,24471
6613,8837
6614,8837
6615,8837
6616,8837
6617,8837
6618,8837
6619,8837
6620,8837
6621,8837
6622,8837
6623,8837
6624,8837
6625,8837
6626,8837
6627,8837
6628,8837
6629,21855
6630,21855
6631,21855
6632,21855
6633,21855
6634,21855
6635,21855
6636,21855
6637,21855
6638,21855
6639,21855
6640,21855
6641,21855
6642,21855
6643,21855
6644,21855
6645,21855
6646,21855
6647,22783
6648,22783
6649,22783
6650,22783
6651,22783
6652,22783
6653,22783
6654,22783
6655,22783
6656,22783
6657,22783
6658,22783
6659,22783
6660,40392
6661,40392
6662,40392
6663,40392
6664,40392
6665,40392
6666,40392
6667,40392
6668,40392
6669,40392
6670,40392
6671,40392
6672,40392
6673,40392
6674,40392
6675,40392
6676,40392
6677,40392
6678,40392
6679,40392
6680,40392
6681,40392
6682,40392
6683,40392
6684,40392
6685,40392
6686,41667
6687,41667
6688,41667
6689,41667
6690,41667
6691,41667
6692,41667
6693,41667
6694,41667
6695,16588
6696,16588
6697,16588
6698,16588
6699,16588
6700,18541
6701,18541
6702,18541
6703,18541
6704,18541
6705,18541
6706,18541
6707,18541
6708,18541
6709,18541
6710,18541
6711,18541
6712,18541
6713,18541
6714,18541
6715,18541
6716,18541
6717,18541
6718,18541
6719,18541
6720,31390
6721,31390
6722,31390
6723,31390
6724,31390
6725,31390
6726,31390
6727,31390
6728,31390
6729,31390
6730,46878
6731,46878
6732,46878
6733,46878
6734,46878
6735,46878
6736,46878
6737,46878
6738,22168
6739,22168
6740,22168
6741,22168
6742,48599
6743,48599
6744,48599
6745,48599
6746,13991
6747,13991
6748,13991
6749,13991
6750,13991
6751,13991
6752,13991
6753,13991
6754,13991
6755,13991
6756,11305
6757,11305
6758,11305
6759,11305
6760,11305
6761,11305
6762,11305
6763,11305
6764,11305
6765,11305
6766,644
6767,12773
6768,12773
6769,12773
6770,12773
6771,12773
6772,12773
6773,12773
6774,12773
6775,12773
6776,12773
6777,12773
6778,12773
6779,12773
6780,12773
6781,12773
6782,12773
6783,12773
6784,36762
6785,36762
6786,36762
6787,36762
6788,35426
6789,35426
6790,35426
6791,35426
6792,35426
6793,35426
6794,35426
6795,35426
6796,35426
6797,39431
6798,39431
6799,39431
6800,39431
6801,39431
6802,39431
6803,39431
6804,39431
6805,39431
6806,39431
6807,39431
6808,39431
6809,39431
6810,19140
6811,19140
6812,19140
6813,19140
6814,19140
6815,19140
6816,19140
6817,19140
6818,47692
6819,47692
6820,47692
6821,47692
6822,47692
6823,47692
6824,47692
6825,47692
6826,47692
6827,47692
6828,47692
6829,47692
6830,36177
6831,36177
6832,36177
6833,36177
6834,36177
6835,36177
6836,36177
6837,36177
6838,36177
6839,36177
6840,36177
6841,36177
6842,36177
6843,36177
6844,36177
6845,36177
6846,36177
6847,36177
6848,36177
6849,36177
6850,36177
6851,36177
6852,20596
6853,20596
6854,20596
6855,20596
6856,20596
6857,12501
6858,12501
6859,12501
6860,12501
6861,12501
6862,12501
6863,12501
6864,12501
6865,12501
6866,12501
6867,12501
6868,12501
6869,12501
6870,12501
6871,12501
6872,12501
6873,12501
6874,12501
6875,12501
6876,12501
6877,12501
6878,12501
6879,12501
6880,12501
6881,12501
6882,12501
6883,12501
6884,12814
6885,12814
6886,12814
6887,12814
6888,12814
6889,12814
6890,12814
6891,12814
6892,12814
6893,12814
6894,12814
6895,12814
6896,12814
6897,12814
6898,12814
6899,12814
6900,39085
6901,39085
6902,39085
6903,39085
6904,39085
6905,39085
6906,39085
6907,39085
6908,48675
6909,48675
6910,48675
6911,48675
6912,48675
6913,48675
6914,48675
6915,48675
6916,41973
6917,41973
6918,41973
6919,41973
6920,41973
6921,41973
6922,41973
6923,41973
6924,41973
6925,41973
6926,41973
6927,41973
6928,41973
6929,41208
6930,41208
6931,41208
6932,41208
6933,41208
6934,41208
6935,41208
6936,41208
6937,41208
6938,41208
6939,41208
6940,19542
6941,19542
6942,19542
6943,19542
6944,35747
6945,35747
6946,35747
6947,35747
6948,35747
6949,35747
6950,35747
6951,35747
6952,35747
6953,35747
6954,35747
6955,35747
6956,7799
6957,7799
6958,7799
6959,7799
6960,7799
6961,7799
6962,45365
6963,45365
6964,45365
6965,45365
6966,45365
6967,45365
6968,45365
6969,45365
6970,45365
6971,45365
6972,45365
6973,45365
6974,45365
6975,45365
6976,45365
6977,12848
6978,12848
6979,12848
6980,12848
6981,12848
6982,24858
6983,24858
6984,24858
6985,24858
6986,24858
6987,24858
6988,24858
6989,24858
6990,9300
6991,9300
6992,9300
6993,9300
6994,9300
6995,9300
6996,9300
6997,9300
6998,9300
6999,9300
7000,9300
7001,37955
7002,37955
7003,37955
7004,37955
7005,37955
7006,37955
7007,37955
7008,37955
7009,37955
7010,37955
7011,37955
7012,37955
7013,37955
7014,40509
7015,40509
7016,40509
7017,40509
7018,40509
7019,40509
7020,40509
7021,12621
7022,12621
7023,12621
7024,12621
7025,12621
7026,12621
7027,12621
7028,12621
7029,24995
7030,24995
7031,24995
7032,24995
7033,24995
7034,24995
7035,24995
7036,24995
7037,24995
7038,20422
7039,20422
7040,20422
7041,20422
7042,20422
7043,20422
7044,20422
7045,20422
7046,20422
7047,20422
7048,15545
7049,15545
7050,15545
7051,15545
7052,15545
7053,15545
7054,15545
7055,15545
7056,15545
7057,15545
7058,15545
7059,15545
7060,49898
7061,49898
7062,49898
7063,21563
7064,21563
7065,21563
7066,21563
7067,21563
7068,21563
7069,21563
7070,21563
7071,21563
7072,21563
7073,21563
7074,21563
7075,34075
7076,34075
7077,34075
7078,34075
7079,20183
7080,20183
7081,20183
7082,20183
7083,20183
7084,20183
7085,20183
7086,20183
7087,20183
7088,20183
7089,20183
7090,20183
7091,20183
7092,20183
7093,20183
7094,20183
7095,20183
7096,20183
7097,20183
7098,20183
7099,20183
7100,20183
7101,20183
7102,20183
7103,5385
7104,5385
7105,5385
7106,5385
7107,5385
7108,5385
7109,5385
7110,5385
7111,5385
7112,5385
7113,5385
7114,5385
7115,5385
7116,5385
7117,5385
7118,36831
7119,36831
7120,36831
7121,36831
7122,36831
7123,36831
7124,36831
7125,36831
7126,36831
7127,36831
7128,36831
7129,3303
7130,3303
7131,3303
7132,3303
7133,3303
7134,3303
7135,3303
7136,20933
7137,20933
7138,20933
7139,20933
7140,20933
7141,20933
7142,40275
7143,40275
7144,40275
7145,40275
7146,40275
7147,40275
7148,40275
7149,40275
7150,40275
7151,40275
7152,40275
7153,40275
7154,40275
7155,40275
7156,40275
7157,40275
7158,40275
7159,40275
7160,40275
7161,12563
7162,12563
7163,12563
7164,12563
7165,12563
7166,22872
7167,22872
7168,22872
7169,22872
7170,22872
7171,22872
7172,22872
7173,23850
7174,23850
7175,23850
7176,23850
7177,23850
7178,23850
7179,23850
7180,23850
7181,23850
7182,38522
7183,38522
7184,38522
7185,38522
7186,38522
7187,38522
7188,38522
7189,38522
7190,40522
7191,40522
7192,40522
7193,4443
7194,4443
7195,4443
7196,4443
7197,4443
7198,4443
